timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect

****** received  : [[[Non HTTP response code: java.net.SocketTimeoutException]]]

****** comparison: [[[200                                                    ]]]

/",2570,0,100,100,http://localhost:3333/pessoa/sem-cache,0,0,0
1571947200372,8,Partido,200,OK,Scenario 1 1-97,text,true,,335,390,100,100,http://localhost:3333/partido,8,0,0
1571947199665,715,Pessoa sem cache,200,OK,Scenario 1 1-12,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,715,0,0
1571947199662,718,Pessoa sem cache,200,OK,Scenario 1 1-32,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,718,0,0
1571947200381,7,Partido,200,OK,Scenario 1 1-12,text,true,,335,390,100,100,http://localhost:3333/partido,7,0,0
1571947200381,7,Partido,200,OK,Scenario 1 1-32,text,true,,335,390,100,100,http://localhost:3333/partido,7,0,0
1571947200376,12,Partido,200,OK,Scenario 1 1-23,text,true,,335,390,100,100,http://localhost:3333/partido,12,0,0
1571947199662,744,Pessoa sem cache,200,OK,Scenario 1 1-15,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,744,0,0
1571947199659,747,Pessoa sem cache,200,OK,Scenario 1 1-5,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,747,0,0
1571947200406,7,Partido,200,OK,Scenario 1 1-5,text,true,,335,390,100,100,http://localhost:3333/partido,7,0,0
1571947200406,7,Partido,200,OK,Scenario 1 1-15,text,true,,335,390,100,100,http://localhost:3333/partido,7,0,0
1571947199651,762,Pessoa sem cache,200,OK,Scenario 1 1-33,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,762,0,0
1571947200413,6,Partido,200,OK,Scenario 1 1-33,text,true,,335,390,100,100,http://localhost:3333/partido,6,0,0
1571947199650,769,Pessoa sem cache,200,OK,Scenario 1 1-95,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,769,0,0
1571947200420,5,Partido,200,OK,Scenario 1 1-95,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947199647,779,Pessoa sem cache,200,OK,Scenario 1 1-18,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,779,0,0
1571947200426,5,Partido,200,OK,Scenario 1 1-18,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947199637,800,Pessoa sem cache,200,OK,Scenario 1 1-7,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,800,0,0
1571947200437,7,Partido,200,OK,Scenario 1 1-7,text,true,,335,390,100,100,http://localhost:3333/partido,7,0,0
1571947199630,814,Pessoa sem cache,200,OK,Scenario 1 1-35,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,814,0,0
1571947200444,6,Partido,200,OK,Scenario 1 1-35,text,true,,335,390,100,100,http://localhost:3333/partido,6,0,0
1571947199629,826,Pessoa sem cache,200,OK,Scenario 1 1-19,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,826,0,0
1571947200455,5,Partido,200,OK,Scenario 1 1-19,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947199628,841,Pessoa sem cache,200,OK,Scenario 1 1-88,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,841,0,0
1571947200469,5,Partido,200,OK,Scenario 1 1-88,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947199626,852,Pessoa sem cache,200,OK,Scenario 1 1-30,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,852,0,0
1571947200479,4,Partido,200,OK,Scenario 1 1-30,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199622,861,Pessoa sem cache,200,OK,Scenario 1 1-28,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,861,0,0
1571947200483,5,Partido,200,OK,Scenario 1 1-28,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947199618,874,Pessoa sem cache,200,OK,Scenario 1 1-4,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,874,0,0
1571947200492,6,Partido,200,OK,Scenario 1 1-4,text,true,,335,390,100,100,http://localhost:3333/partido,6,0,0
1571947199617,885,Pessoa sem cache,200,OK,Scenario 1 1-92,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,885,0,0
1571947200502,4,Partido,200,OK,Scenario 1 1-92,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199616,891,Pessoa sem cache,200,OK,Scenario 1 1-9,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,891,0,0
1571947200507,4,Partido,200,OK,Scenario 1 1-9,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199615,896,Pessoa sem cache,200,OK,Scenario 1 1-60,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,896,0,0
1571947200511,5,Partido,200,OK,Scenario 1 1-60,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947199607,913,Pessoa sem cache,200,OK,Scenario 1 1-1,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,913,0,0
1571947200520,5,Partido,200,OK,Scenario 1 1-1,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947199606,919,Pessoa sem cache,200,OK,Scenario 1 1-94,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,919,0,0
1571947200525,6,Partido,200,OK,Scenario 1 1-94,text,true,,335,390,100,100,http://localhost:3333/partido,6,0,0
1571947199605,926,Pessoa sem cache,200,OK,Scenario 1 1-64,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,926,0,0
1571947200531,4,Partido,200,OK,Scenario 1 1-64,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199601,938,Pessoa sem cache,200,OK,Scenario 1 1-67,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,938,0,0
1571947200540,3,Partido,200,OK,Scenario 1 1-67,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199598,949,Pessoa sem cache,200,OK,Scenario 1 1-69,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,949,0,0
1571947200547,4,Partido,200,OK,Scenario 1 1-69,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199596,955,Pessoa sem cache,200,OK,Scenario 1 1-21,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,955,0,0
1571947200551,4,Partido,200,OK,Scenario 1 1-21,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199591,964,Pessoa sem cache,200,OK,Scenario 1 1-49,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,964,0,0
1571947200555,4,Partido,200,OK,Scenario 1 1-49,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199590,969,Pessoa sem cache,200,OK,Scenario 1 1-51,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,969,0,0
1571947200559,5,Partido,200,OK,Scenario 1 1-51,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947199589,978,Pessoa sem cache,200,OK,Scenario 1 1-20,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,978,0,0
1571947200568,3,Partido,200,OK,Scenario 1 1-20,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199586,986,Pessoa sem cache,200,OK,Scenario 1 1-45,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,986,0,0
1571947200572,3,Partido,200,OK,Scenario 1 1-45,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199584,994,Pessoa sem cache,200,OK,Scenario 1 1-48,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,994,0,0
1571947199583,995,Pessoa sem cache,200,OK,Scenario 1 1-14,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,995,0,0
1571947200578,4,Partido,200,OK,Scenario 1 1-48,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947200579,3,Partido,200,OK,Scenario 1 1-14,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199574,1008,Pessoa sem cache,200,OK,Scenario 1 1-22,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1008,0,0
1571947200582,3,Partido,200,OK,Scenario 1 1-22,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199573,1015,Pessoa sem cache,200,OK,Scenario 1 1-3,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1015,0,0
1571947200588,4,Partido,200,OK,Scenario 1 1-3,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199562,1030,Pessoa sem cache,200,OK,Scenario 1 1-17,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1030,0,0
1571947200592,3,Partido,200,OK,Scenario 1 1-17,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199557,1041,Pessoa sem cache,200,OK,Scenario 1 1-44,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1041,0,0
1571947200598,3,Partido,200,OK,Scenario 1 1-44,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199553,1048,Pessoa sem cache,200,OK,Scenario 1 1-40,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1048,0,0
1571947200601,3,Partido,200,OK,Scenario 1 1-40,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199552,1054,Pessoa sem cache,200,OK,Scenario 1 1-36,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1054,0,0
1571947200607,2,Partido,200,OK,Scenario 1 1-36,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947199551,1060,Pessoa sem cache,200,OK,Scenario 1 1-26,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1060,0,0
1571947200612,2,Partido,200,OK,Scenario 1 1-26,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947199549,1067,Pessoa sem cache,200,OK,Scenario 1 1-29,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1067,0,0
1571947200616,3,Partido,200,OK,Scenario 1 1-29,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199548,1074,Pessoa sem cache,200,OK,Scenario 1 1-13,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1074,0,0
1571947200623,2,Partido,200,OK,Scenario 1 1-13,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947199543,1082,Pessoa sem cache,200,OK,Scenario 1 1-16,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1082,0,0
1571947200625,2,Partido,200,OK,Scenario 1 1-16,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947199542,1088,Pessoa sem cache,200,OK,Scenario 1 1-62,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1088,0,0
1571947200630,2,Partido,200,OK,Scenario 1 1-62,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947199540,1094,Pessoa sem cache,200,OK,Scenario 1 1-50,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1094,0,0
1571947200634,2,Partido,200,OK,Scenario 1 1-50,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947199539,1102,Pessoa sem cache,200,OK,Scenario 1 1-34,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1102,0,0
1571947200641,1,Partido,200,OK,Scenario 1 1-34,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199536,1108,Pessoa sem cache,200,OK,Scenario 1 1-58,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1108,0,0
1571947200645,4,Partido,200,OK,Scenario 1 1-58,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947199536,1114,Pessoa sem cache,200,OK,Scenario 1 1-57,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1114,0,0
1571947200650,2,Partido,200,OK,Scenario 1 1-57,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947199522,1130,Pessoa sem cache,200,OK,Scenario 1 1-74,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1130,0,0
1571947200652,1,Partido,200,OK,Scenario 1 1-74,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199519,1138,Pessoa sem cache,200,OK,Scenario 1 1-84,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1138,0,0
1571947200657,3,Partido,200,OK,Scenario 1 1-84,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947199516,1144,Pessoa sem cache,200,OK,Scenario 1 1-87,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1144,0,0
1571947200660,2,Partido,200,OK,Scenario 1 1-87,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947199516,1150,Pessoa sem cache,200,OK,Scenario 1 1-24,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1150,0,0
1571947200666,0,Partido,200,OK,Scenario 1 1-24,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199513,1155,Pessoa sem cache,200,OK,Scenario 1 1-47,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1155,0,0
1571947200668,1,Partido,200,OK,Scenario 1 1-47,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199484,1189,Pessoa sem cache,200,OK,Scenario 1 1-72,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1189,0,0
1571947200673,0,Partido,200,OK,Scenario 1 1-72,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199473,1202,Pessoa sem cache,200,OK,Scenario 1 1-43,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1202,0,0
1571947200675,1,Partido,200,OK,Scenario 1 1-43,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199473,1208,Pessoa sem cache,200,OK,Scenario 1 1-89,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1208,0,0
1571947200681,1,Partido,200,OK,Scenario 1 1-89,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199472,1211,Pessoa sem cache,200,OK,Scenario 1 1-10,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1211,0,0
1571947170656,30028,Page Returning 404,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Scenario 1 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketTimeoutException]]]

****** comparison: [[[404                                                    ]]]

/",2570,0,100,100,http://localhost:3333/test,0,0,1
1571947200684,1,Partido,200,OK,Scenario 1 1-10,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199469,1217,Pessoa sem cache,200,OK,Scenario 1 1-41,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1217,0,0
1571947200686,1,Partido,200,OK,Scenario 1 1-41,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199467,1222,Pessoa sem cache,200,OK,Scenario 1 1-96,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1222,0,0
1571947200689,1,Partido,200,OK,Scenario 1 1-96,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199467,1226,Pessoa sem cache,200,OK,Scenario 1 1-79,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1226,0,0
1571947200693,1,Partido,200,OK,Scenario 1 1-79,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199466,1230,Pessoa sem cache,200,OK,Scenario 1 1-68,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1230,0,0
1571947200696,1,Partido,200,OK,Scenario 1 1-68,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199461,1238,Pessoa sem cache,200,OK,Scenario 1 1-38,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1238,0,0
1571947200700,0,Partido,200,OK,Scenario 1 1-38,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199453,1249,Pessoa sem cache,200,OK,Scenario 1 1-91,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1249,0,0
1571947200702,1,Partido,200,OK,Scenario 1 1-91,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199450,1255,Pessoa sem cache,200,OK,Scenario 1 1-90,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1255,0,0
1571947200705,0,Partido,200,OK,Scenario 1 1-90,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199450,1258,Pessoa sem cache,200,OK,Scenario 1 1-53,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1258,0,0
1571947200708,1,Partido,200,OK,Scenario 1 1-53,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199439,1273,Pessoa sem cache,200,OK,Scenario 1 1-78,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1273,0,0
1571947200712,1,Partido,200,OK,Scenario 1 1-78,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199434,1279,Pessoa sem cache,200,OK,Scenario 1 1-27,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1279,0,0
1571947200713,1,Partido,200,OK,Scenario 1 1-27,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199412,1303,Pessoa sem cache,200,OK,Scenario 1 1-82,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1303,0,0
1571947200715,1,Partido,200,OK,Scenario 1 1-82,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199410,1308,Pessoa sem cache,200,OK,Scenario 1 1-39,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1308,0,0
1571947200718,0,Partido,200,OK,Scenario 1 1-39,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199400,1323,Pessoa sem cache,200,OK,Scenario 1 1-86,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1323,0,0
1571947199397,1326,Pessoa sem cache,200,OK,Scenario 1 1-75,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1326,0,0
1571947200723,1,Partido,200,OK,Scenario 1 1-86,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947200723,1,Partido,200,OK,Scenario 1 1-75,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199396,1330,Pessoa sem cache,200,OK,Scenario 1 1-55,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1330,0,0
1571947200726,0,Partido,200,OK,Scenario 1 1-55,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199396,1332,Pessoa sem cache,200,OK,Scenario 1 1-76,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1332,0,0
1571947200728,1,Partido,200,OK,Scenario 1 1-76,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199389,1342,Pessoa sem cache,200,OK,Scenario 1 1-99,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1342,0,0
1571947200731,1,Partido,200,OK,Scenario 1 1-99,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199379,1355,Pessoa sem cache,200,OK,Scenario 1 1-77,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1355,0,0
1571947200734,1,Partido,200,OK,Scenario 1 1-77,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199361,1375,Pessoa sem cache,200,OK,Scenario 1 1-61,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1375,0,0
1571947200736,0,Partido,200,OK,Scenario 1 1-61,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199350,1387,Pessoa sem cache,200,OK,Scenario 1 1-73,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1387,0,0
1571947200737,1,Partido,200,OK,Scenario 1 1-73,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199346,1393,Pessoa sem cache,200,OK,Scenario 1 1-83,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1393,0,0
1571947200739,1,Partido,200,OK,Scenario 1 1-83,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199343,1399,Pessoa sem cache,200,OK,Scenario 1 1-25,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1399,0,0
1571947200742,1,Partido,200,OK,Scenario 1 1-25,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199342,1402,Pessoa sem cache,200,OK,Scenario 1 1-65,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1402,0,0
1571947200744,1,Partido,200,OK,Scenario 1 1-65,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199332,1413,Pessoa sem cache,200,OK,Scenario 1 1-71,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1413,0,0
1571947200745,1,Partido,200,OK,Scenario 1 1-71,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199331,1417,Pessoa sem cache,200,OK,Scenario 1 1-42,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1417,0,0
1571947200748,0,Partido,200,OK,Scenario 1 1-42,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199330,1422,Pessoa sem cache,200,OK,Scenario 1 1-85,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1422,0,0
1571947200753,0,Partido,200,OK,Scenario 1 1-85,text,true,,335,390,100,100,http://localhost:3333/partido,0,0,0
1571947199312,1446,Pessoa sem cache,200,OK,Scenario 1 1-80,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1446,0,0
1571947200758,1,Partido,200,OK,Scenario 1 1-80,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199295,1465,Pessoa sem cache,200,OK,Scenario 1 1-81,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1465,0,0
1571947199282,1479,Pessoa sem cache,200,OK,Scenario 1 1-37,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1479,0,0
1571947199301,1460,Pessoa sem cache,200,OK,Scenario 1 1-63,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1460,0,0
1571947199282,1479,Pessoa sem cache,200,OK,Scenario 1 1-56,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1479,0,0
1571947200760,1,Partido,200,OK,Scenario 1 1-81,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947200761,1,Partido,200,OK,Scenario 1 1-37,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947200761,1,Partido,200,OK,Scenario 1 1-63,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947200761,1,Partido,200,OK,Scenario 1 1-56,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199281,1485,Pessoa sem cache,200,OK,Scenario 1 1-70,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1485,0,0
1571947199277,1490,Pessoa sem cache,200,OK,Scenario 1 1-100,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1490,0,0
1571947200766,1,Partido,200,OK,Scenario 1 1-70,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947200767,1,Partido,200,OK,Scenario 1 1-100,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199276,1492,Pessoa sem cache,200,OK,Scenario 1 1-59,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1492,0,0
1571947200768,1,Partido,200,OK,Scenario 1 1-59,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199265,1521,Pessoa sem cache,200,OK,Scenario 1 1-66,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1521,0,0
1571947200786,1,Partido,200,OK,Scenario 1 1-66,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947199264,1528,Pessoa sem cache,200,OK,Scenario 1 1-98,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1528,0,0
1571947199250,1542,Pessoa sem cache,200,OK,Scenario 1 1-93,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1542,0,0
1571947200792,1,Partido,200,OK,Scenario 1 1-98,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947200792,1,Partido,200,OK,Scenario 1 1-93,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947170976,30023,Pessoa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Scenario 1 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketTimeoutException]]]

****** comparison: [[[200                                                    ]]]

/",2570,0,100,100,http://localhost:3333/pessoa,0,0,0
1571947201363,2,Page Returning 404,404,Not Found,Scenario 1 1-11,text,true,,424,387,100,100,http://localhost:3333/test,2,0,0
1571947201365,2,Pessoa,200,OK,Scenario 1 1-11,text,true,,321,389,100,100,http://localhost:3333/pessoa,2,0,1
1571947201384,2,Page Returning 404,404,Not Found,Scenario 1 1-31,text,true,,424,387,100,100,http://localhost:3333/test,2,0,0
1571947201386,7,Pessoa,200,OK,Scenario 1 1-31,text,true,,321,389,100,100,http://localhost:3333/pessoa,7,0,1
1571947201387,7,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,424,387,100,100,http://localhost:3333/test,7,0,0
1571947201393,2,Page Returning 404,404,Not Found,Scenario 1 1-12,text,true,,424,387,100,100,http://localhost:3333/test,2,0,0
1571947201394,2,Pessoa,200,OK,Scenario 1 1-2,text,true,,321,389,100,100,http://localhost:3333/pessoa,2,0,1
1571947201395,2,Pessoa,200,OK,Scenario 1 1-12,text,true,,321,389,100,100,http://localhost:3333/pessoa,2,0,1
1571947201400,1,Page Returning 404,404,Not Found,Scenario 1 1-8,text,true,,424,387,100,100,http://localhost:3333/test,1,0,0
1571947201401,1,Pessoa,200,OK,Scenario 1 1-8,text,true,,321,389,100,100,http://localhost:3333/pessoa,1,0,1
1571947201411,0,Page Returning 404,404,Not Found,Scenario 1 1-32,text,true,,424,387,100,100,http://localhost:3333/test,0,0,0
1571947201414,1,Page Returning 404,404,Not Found,Scenario 1 1-6,text,true,,424,387,100,100,http://localhost:3333/test,1,0,0
1571947201415,1,Pessoa,200,OK,Scenario 1 1-6,text,true,,321,389,100,100,http://localhost:3333/pessoa,1,0,0
1571947201419,1,Page Returning 404,404,Not Found,Scenario 1 1-97,text,true,,424,387,100,100,http://localhost:3333/test,1,0,0
1571947201420,1,Pessoa,200,OK,Scenario 1 1-97,text,true,,321,389,100,100,http://localhost:3333/pessoa,1,0,0
1571947201474,0,Page Returning 404,404,Not Found,Scenario 1 1-33,text,true,,424,387,100,100,http://localhost:3333/test,0,0,0
1571947201474,1,Pessoa,200,OK,Scenario 1 1-33,text,true,,321,389,100,100,http://localhost:3333/pessoa,1,0,1
1571947201481,0,Page Returning 404,404,Not Found,Scenario 1 1-23,text,true,,424,387,100,100,http://localhost:3333/test,0,0,0
1571947201481,1,Pessoa,200,OK,Scenario 1 1-23,text,true,,321,389,100,100,http://localhost:3333/pessoa,1,0,1
1571947201485,1,Page Returning 404,404,Not Found,Scenario 1 1-15,text,true,,424,387,100,100,http://localhost:3333/test,1,0,0
1571947201486,0,Pessoa,200,OK,Scenario 1 1-15,text,true,,321,389,100,100,http://localhost:3333/pessoa,0,0,0
